time,mean,max,,hor,ver,hormax,vermax
20220421_161317,0.024488971,0.067816846,2.05E-05,0.009651334,-0.013431255,0.0588478,0.029746598
20220421_161317,0.02276443,0.072727911,8.34E-05,0.007777179,-0.011455868,0.04265986,0.038560484
20220421_161317,0.02276443,0.072727911,8.34E-05,0.007777179,-0.011455868,0.04265986,0.038560484
20220421_161317,0.020085932,0.068719573,0.000119099,0.004520418,-0.004538911,0.052662127,0.058171302
20220421_161317,0.020085932,0.068719573,0.000119099,0.004520418,-0.004538911,0.052662127,0.058171302
20220421_161317,0.018975392,0.060957141,0.000150421,-0.000108767,-0.002142577,0.054562327,0.051708825
20220421_161317,0.018975392,0.060957141,0.000150421,-0.000108767,-0.002142577,0.054562327,0.051708825
20220421_161317,0.018975392,0.060957141,0.000150421,-0.000108767,-0.002142577,0.054562327,0.051708825
20220421_161317,0.019509779,0.06972146,4.39E-05,0.001346367,-0.00292402,0.051926292,0.062542401
20220421_161317,0.019509779,0.06972146,4.39E-05,0.001346367,-0.00292402,0.051926292,0.062542401
20220421_161317,0.02113233,0.083057813,4.73E-05,0.008920376,-0.007182335,0.051455606,0.047414754
20220421_161318,0.02113233,0.083057813,4.73E-05,0.008920376,-0.007182335,0.051455606,0.047414754
20220421_161318,0.018257154,0.070505001,0.000114552,0.001672165,-0.003839391,0.061777674,0.051452227
20220421_161318,0.018257154,0.070505001,0.000114552,0.001672165,-0.003839391,0.061777674,0.051452227
20220421_161318,0.01957059,0.057156492,2.97E-05,-0.000339389,-0.000610297,0.04149897,0.049464084
20220421_161318,0.01957059,0.057156492,2.97E-05,-0.000339389,-0.000610297,0.04149897,0.049464084
20220421_161318,0.019922957,0.099322028,8.71E-05,-4.18E-05,-0.000313374,0.049472861,0.083250768
20220421_161318,0.019922957,0.099322028,8.71E-05,-4.18E-05,-0.000313374,0.049472861,0.083250768
20220421_161318,0.019922957,0.099322028,8.71E-05,-4.18E-05,-0.000313374,0.049472861,0.083250768
20220421_161318,0.019606323,0.064074568,7.18E-05,0.002170271,-0.001015,0.047555629,0.049645703
20220421_161318,0.019606323,0.064074568,7.18E-05,0.002170271,-0.001015,0.047555629,0.049645703
20220421_161318,0.019839337,0.093413606,8.50E-05,0.000396308,-0.001717826,0.046301957,0.067831807
20220421_161318,0.019839337,0.093413606,8.50E-05,0.000396308,-0.001717826,0.046301957,0.067831807
20220421_161318,0.02065329,0.063158087,3.05E-05,0.002815607,0.000888136,0.048381418,0.054542035
20220421_161318,0.02065329,0.063158087,3.05E-05,0.002815607,0.000888136,0.048381418,0.054542035
20220421_161318,0.020252046,0.100069225,3.36E-05,0.002485998,-0.002018757,0.058464292,0.092935748
20220421_161318,0.020252046,0.100069225,3.36E-05,0.002485998,-0.002018757,0.058464292,0.092935748
20220421_161318,0.018374393,0.054278042,3.64E-05,0.001316254,-0.001827084,0.044720311,0.045409907
20220421_161319,0.018374393,0.054278042,3.64E-05,0.001316254,-0.001827084,0.044720311,0.045409907
