time,magmean,magmax,magmin,hor,ver,hor1,ver1
20220215_155417,1.771067759,2.410026789,0.032077279,-1.0285686,1.4367808,1.0288206,1.4367808
20220215_155418,1.776012258,2.392689705,0.030452946,-0.99866676,1.4629353,0.99866676,1.4629358
20220215_155418,1.768381481,2.391426802,0.045314919,-1.0136757,1.4437308,1.0136757,1.4437308
20220215_155419,1.761248321,2.290519714,0.053974994,-1.0047568,1.4407846,1.0047568,1.4407848
20220215_155419,1.759703246,2.346489191,0.08364778,-1.0189073,1.4293768,1.0189073,1.4293768
20220215_155420,1.739498664,2.340696335,0.043442409,-1.0037041,1.4151003,1.0037041,1.4151003
20220215_155420,1.736954558,2.360585213,0.034030654,-0.97129554,1.43463,0.97129554,1.4346306
20220215_155420,1.743671305,2.338577747,0.080614097,-0.971112,1.4425939,0.971112,1.4425939
20220215_155421,1.753414993,2.464752436,0.032905854,-0.99837255,1.4360725,0.99837255,1.4360725
20220215_155421,1.782922505,2.276462317,0.066764913,-1.0049165,1.4672782,1.0049165,1.4672782
20220215_155422,1.771904894,2.433751106,0.047274172,-0.95888644,1.4847418,0.95888644,1.4847418
20220215_155422,1.759852996,2.455298662,0.034868065,-0.9763438,1.4588224,0.9763438,1.4588224
20220215_155423,1.777573519,2.370643377,0.033298999,-1.002702,1.4613714,1.002968,1.4613714
20220215_155423,1.791744861,2.378496408,0.058174405,-1.0139768,1.4717567,1.0139768,1.4717567
20220215_155423,1.794991058,2.395060539,0.025892522,-1.0419385,1.4564801,1.0419388,1.4564801
20220215_155424,1.784428173,2.305080414,0.038220525,-1.0315946,1.4511231,1.0315946,1.4511231
20220215_155424,1.782159171,2.381102085,0.004989482,-1.0720475,1.418295,1.0720677,1.418295
20220215_155425,1.787210624,2.383400917,0.04888941,-1.0514742,1.4398587,1.0514742,1.4398587
20220215_155425,1.808071269,2.330150366,0.048110198,-1.0719621,1.4506558,1.0719621,1.4506558
20220215_155426,1.774935346,2.368452072,0.045214608,-1.045365,1.4288042,1.045365,1.4288052
20220215_155426,1.812111741,2.466807365,0.04750086,-1.0395865,1.4795431,1.0395865,1.4795431
20220215_155426,1.782231227,2.350523233,0.027223192,-1.0077109,1.4651914,1.0077109,1.4651914
20220215_155427,1.799235453,2.378502607,0.039387394,-1.033848,1.4670763,1.033848,1.4670763
20220215_155427,1.792617246,2.485322237,0.040225491,-1.0356662,1.4577466,1.0356662,1.4577466
20220215_155428,1.784864415,2.444362402,0.061396364,-1.0447891,1.4417404,1.0447891,1.4417404
20220215_155428,1.830229615,2.607573748,0.042770043,-1.0579913,1.4887577,1.0579913,1.4887577
20220215_155429,1.836447515,2.49532342,0.023278445,-1.0675886,1.4892794,1.0675886,1.4892794
20220215_155429,1.805435943,2.375705957,0.049143512,-1.0319097,1.4761406,1.03191,1.4761412
20220215_155429,1.80863408,2.391622543,0.041037742,-1.0583502,1.46152,1.0583502,1.46152
20220215_155430,1.802914679,2.530403137,0.064901151,-1.0308195,1.4745053,1.0308195,1.4745053
20220215_155430,1.786142547,2.486000299,0.025230519,-1.0415359,1.4458593,1.0415359,1.4458593
20220215_155431,1.810209675,2.439710855,0.060654692,-1.0166597,1.4923654,1.0166814,1.4923654
20220215_155431,1.787159736,2.304936886,0.031601414,-1.0370332,1.4500475,1.0370332,1.4500475
20220215_155432,1.778224156,2.385490894,0.049680609,-1.0030481,1.4627745,1.0030481,1.4627745
20220215_155432,1.752587013,2.340194702,0.027073305,-1.0228723,1.4176085,1.0228723,1.4176384
20220215_155432,1.780765331,2.318852186,0.06030488,-1.0273438,1.4489927,1.0273438,1.4489927
20220215_155433,1.813417441,2.380402088,0.048670989,-1.0178024,1.49468,1.017804,1.49468
20220215_155433,1.800730686,2.491679668,0.072038911,-1.0339576,1.4695944,1.0339576,1.4695944
20220215_155434,1.805496063,2.513211012,0.052315336,-1.0441157,1.4672705,1.0441157,1.4672705
20220215_155434,1.836540638,2.493524075,0.022320123,-1.0650196,1.4913563,1.0650196,1.4913563
20220215_155435,1.805641969,2.538106918,0.067701928,-1.0782813,1.4430071,1.0782813,1.4430071
20220215_155435,1.84474323,2.411895037,0.018905753,-1.1036686,1.4732356,1.1036686,1.4732422
20220215_155435,1.81028714,2.366267204,0.032542668,-1.0501701,1.4687884,1.0501701,1.4687884
20220215_155436,1.834446947,2.517225504,0.030712139,-1.047384,1.5008771,1.047384,1.5008771
20220215_155436,1.821327152,2.398313761,0.047928877,-1.0426815,1.4880471,1.0426815,1.4880471
20220215_155437,1.808329827,2.417701483,0.024124868,-1.0230997,1.4857876,1.0230997,1.4857876
20220215_155437,1.803037021,2.468932867,0.05328327,-1.0177814,1.4834343,1.0177814,1.4834343
20220215_155437,1.803895985,2.48777318,0.050612234,-1.0138624,1.4862037,1.0138624,1.4862037
20220215_155438,1.802231282,2.411607265,0.052580874,-1.0408745,1.4660221,1.0408745,1.4660221
20220215_155438,1.800482629,2.313086987,0.032184891,-1.0180383,1.4802079,1.0180384,1.4802079
20220215_155439,1.792015176,2.353085995,0.004639531,-1.0293117,1.4614506,1.0293429,1.4614546
20220215_155439,1.804682672,2.311663389,0.053985275,-1.0555655,1.4584743,1.0555655,1.4584743
20220215_155440,1.789946433,2.287878275,0.038446661,-1.0549879,1.4396447,1.0549879,1.439669
20220215_155440,1.794735747,2.41760993,0.00183308,-1.0777248,1.4295965,1.0777397,1.4295986
20220215_155440,1.780387778,2.350213766,0.058840636,-1.0737364,1.414815,1.0737364,1.414815
20220215_155441,1.784237917,2.369154215,0.046953294,-1.0751374,1.418563,1.0751411,1.418563
20220215_155441,1.784707636,2.437722921,0.035184965,-1.0821718,1.4132861,1.0821718,1.4132861
20220215_155442,1.784661387,2.331566095,0.040920176,-1.060978,1.4295824,1.060978,1.4295824
20220215_155442,1.797383786,2.457843542,0.045267981,-1.0845591,1.4278299,1.0845591,1.4278299
20220215_155442,1.802177623,2.438525677,0.037009582,-1.0552747,1.4547529,1.0552747,1.4547529
20220215_155443,1.793518206,2.481147528,0.062637746,-1.0687649,1.4347814,1.0687649,1.4347814
20220215_155443,1.804547425,2.45955658,0.055760849,-1.0920093,1.4317032,1.0920093,1.4317032
20220215_155444,1.820857328,2.391404867,0.050742198,-1.0917246,1.4517465,1.0917246,1.4517465
20220215_155444,1.824435402,2.454897642,0.039516918,-1.0854013,1.4610056,1.0854013,1.4610056
20220215_155445,1.802713893,2.375488997,0.030735923,-1.0889786,1.4315449,1.0889786,1.4315449
20220215_155445,1.804463332,2.386337996,0.009759646,-1.0895813,1.4326179,1.0895953,1.4327425
20220215_155445,1.798460798,2.34844923,0.039510317,-1.0785457,1.4340513,1.0785457,1.4340513
20220215_155446,1.796746155,2.455545902,0.039825883,-1.061308,1.4443508,1.061308,1.4443508
20220215_155446,1.797905744,2.487957001,0.066372633,-1.0874301,1.426379,1.0874301,1.426379
20220215_155447,1.79581962,2.538972378,0.029887123,-1.0490462,1.4521053,1.0490462,1.4521053
20220215_155447,1.79241438,2.37088871,0.068362176,-1.0640856,1.4367834,1.0640856,1.4367834
20220215_155447,1.801382088,2.396658182,0.037455957,-1.0540729,1.4553878,1.0540729,1.4553878
20220215_155448,1.819276525,2.531242371,0.055112716,-1.0732403,1.4636768,1.0732403,1.4636768
20220215_155448,1.805310808,2.702069998,0.032348383,-1.0526637,1.4616743,1.0526637,1.4616743
20220215_155449,1.811792971,2.464036942,0.020004753,-1.0380464,1.4796424,1.0380464,1.4796424
20220215_155449,1.818000965,2.392081022,0.051042534,-1.0485653,1.4799842,1.0485653,1.4799842
20220215_155449,1.789245197,2.335296869,0.070284382,-1.0395312,1.4512478,1.0395312,1.4512478
20220215_155450,1.820169756,2.424581528,0.037641756,-1.0585401,1.4758595,1.0585401,1.4758595
20220215_155450,1.815119017,2.432656527,0.055453908,-1.0699785,1.4608583,1.0699785,1.4608583
20220215_155451,1.831567722,2.370061636,0.048789367,-1.081949,1.4725187,1.081949,1.4725187
20220215_155451,1.826412002,2.535807371,0.032246012,-1.0839866,1.4648294,1.0839866,1.4648294
20220215_155452,1.833771183,2.394223928,0.062612236,-1.0939301,1.4663147,1.0939301,1.4663147
20220215_155452,1.81825018,2.492488146,0.040736306,-1.0957489,1.4460965,1.0957489,1.4460965
20220215_155452,1.832796862,2.449605942,0.048149314,-1.1022106,1.4590579,1.1022106,1.4590579
20220215_155453,1.815281349,2.352640867,0.04283902,-1.0758002,1.4563698,1.0758002,1.4563698
20220215_155453,1.823523097,2.401984692,0.038582396,-1.0811288,1.4626428,1.0811288,1.4626428
20220215_155454,1.852935625,2.362686634,0.038588852,-1.1127802,1.4768455,1.1127802,1.4768455
20220215_155454,1.843488842,2.427749872,0.041152969,-1.0954398,1.4774271,1.0954398,1.4774271
20220215_155454,1.81657215,2.380501986,0.03769109,-1.0992225,1.4407717,1.0992225,1.4407717
20220215_155455,1.829093904,2.342385054,0.033732459,-1.0682396,1.4798737,1.0682396,1.4798737
20220215_155455,1.832599616,2.466527462,0.029775059,-1.1062512,1.455037,1.1062512,1.4550568
20220215_155456,1.813691132,2.465805054,0.027846236,-1.0783819,1.4530058,1.0783838,1.4530058
20220215_155456,1.820961183,2.474833488,0.028840739,-1.1131845,1.4358258,1.1131845,1.4358258
20220215_155456,1.837970344,2.460666895,0.031721711,-1.0933632,1.47247,1.0933962,1.47247
20220215_155457,1.824103529,2.485461712,0.021795264,-1.1224792,1.4322926,1.1224792,1.4322926
20220215_155457,1.815155482,2.343314409,0.042130705,-1.0843467,1.4497112,1.0843467,1.4497668
20220215_155458,1.820111913,2.495300293,0.042006299,-1.0781095,1.4609114,1.0781095,1.4609114
20220215_155458,1.82473197,2.52793932,0.070169508,-1.0874888,1.4597774,1.0874888,1.4597774
20220215_155458,1.866488992,2.48730588,0.082564607,-1.1337975,1.4774781,1.1337975,1.4774781
20220215_155459,1.832696085,2.482461929,0.02807216,-1.1004905,1.4602276,1.1004905,1.4602276
20220215_155459,1.845608953,2.511936903,0.022722615,-1.0982345,1.4779224,1.0982345,1.4779224
20220215_155500,1.839943269,2.782017708,0.054059364,-1.072686,1.4893826,1.072686,1.4893826
20220215_155500,1.861001441,2.597208977,0.050472781,-1.0854244,1.5067694,1.0854244,1.5067694
20220215_155501,1.858073953,2.453575134,0.040365044,-1.1005914,1.4914808,1.1005914,1.4914808
20220215_155501,1.829287077,2.429630756,0.051620338,-1.0874987,1.4652437,1.0874987,1.4652437
20220215_155501,1.834059823,2.475033522,0.053839467,-1.0877532,1.4711533,1.0877532,1.4711534
20220215_155502,1.835025753,2.538258553,0.030430675,-1.0945319,1.4678035,1.0945337,1.4678035
20220215_155502,1.828820827,2.42804265,0.040858191,-1.1048197,1.451453,1.1048197,1.451453
20220215_155503,1.837639926,2.452820301,0.072886162,-1.0990121,1.4673581,1.0990121,1.4673581
20220215_155503,1.823719405,2.453423262,0.044081483,-1.1021714,1.4476519,1.1021714,1.4476728
20220215_155503,1.812135084,2.384317398,0.037394304,-1.105318,1.429751,1.105318,1.429751
20220215_155504,1.81186104,2.677575111,0.039189674,-1.1017841,1.4330244,1.1017841,1.4330244
20220215_155504,1.801967772,2.417010069,0.033685826,-1.0854632,1.4331414,1.0854632,1.4331414
20220215_155505,1.815332598,2.339425564,0.030837337,-1.1028569,1.4360013,1.1028569,1.4360075
20220215_155505,1.799452466,2.468572378,0.042863257,-1.0943476,1.4235145,1.0943476,1.4235145
20220215_155505,1.832281359,2.475595713,0.061898082,-1.0694317,1.4820333,1.0694317,1.4820337
20220215_155506,1.824610488,2.412918806,0.061973475,-1.0902468,1.457707,1.0902468,1.457707
20220215_155506,1.814308618,2.44123888,0.043459397,-1.0874624,1.4476177,1.0874624,1.4476177
20220215_155507,1.814499213,2.7830832,0.064767659,-1.0859497,1.4479516,1.0859497,1.4479516
20220215_155507,1.83994745,2.60305357,0.065238923,-1.116476,1.45751,1.116476,1.45751
20220215_155507,1.850798118,2.388086557,0.042734403,-1.1052676,1.4793358,1.1052676,1.4793718
20220215_155508,1.863062434,2.500049591,0.050798144,-1.1186509,1.4839759,1.1186509,1.4839759
20220215_155508,1.874911424,2.450703859,0.030398,-1.1191696,1.4987409,1.1191696,1.4987409
20220215_155509,1.861739866,2.477545261,0.046287008,-1.1067414,1.4917179,1.1067414,1.4917179
20220215_155509,1.843387229,2.630599737,0.06850493,-1.1457063,1.4378664,1.1457063,1.4378664
20220215_155510,1.865638869,2.489406586,0.079129167,-1.1702814,1.4469124,1.1702814,1.4469124
20220215_155510,1.870228946,2.500140667,0.059693273,-1.1411647,1.4764209,1.1411647,1.4764209
20220215_155510,1.868941991,2.541904211,0.048079945,-1.1475716,1.4697641,1.1475716,1.4697641
20220215_155511,1.841245355,2.699101448,0.071203358,-1.1601721,1.4241167,1.1601721,1.4241167
20220215_155511,1.846733908,2.408878088,0.039016776,-1.1455948,1.4431889,1.1455948,1.4431889
20220215_155512,1.836334621,2.345923662,0.053036392,-1.1123694,1.4556882,1.1123694,1.4556882
20220215_155512,1.842897805,2.436752081,0.038896166,-1.1312832,1.4488121,1.1312835,1.4488121
20220215_155512,1.848746749,2.616835356,0.04633946,-1.1203966,1.4654408,1.1203966,1.4654408
20220215_155513,1.828191207,2.344486952,0.036152706,-1.1099724,1.4473798,1.1099724,1.4473819
20220215_155513,1.833809488,2.419997215,0.009445121,-1.1066515,1.456357,1.1066515,1.4563615
20220215_155513,1.857522343,2.501155138,0.055752195,-1.1380684,1.4623811,1.1380684,1.4623811
20220215_155514,1.848340332,2.468449831,0.031188965,-1.1092399,1.4737045,1.1092399,1.4737045
20220215_155514,1.84321686,2.447036743,0.054323696,-1.1177619,1.4606829,1.1177619,1.4606829
20220215_155515,1.851096527,2.495399475,0.017730054,-1.1168659,1.4712497,1.1168659,1.4712497
20220215_155515,1.83141716,2.348217964,0.049840927,-1.0987564,1.4596729,1.0987564,1.4596729
20220215_155515,1.845620725,2.433474779,0.0423146,-1.1144251,1.4654161,1.1144251,1.4654293
20220215_155516,1.838643657,2.421117306,0.061234884,-1.1111832,1.4595886,1.1111832,1.4595886
20220215_155516,1.875693026,2.513253927,0.036228709,-1.1146865,1.5036676,1.1146865,1.503669
20220215_155517,1.877525521,2.645688534,0.043868672,-1.1293119,1.4948014,1.1293119,1.4948014
20220215_155517,1.853651371,2.402499199,0.050301075,-1.1161678,1.4748868,1.1161762,1.4748868
20220215_155518,1.856051647,2.532287121,0.058849335,-1.0979929,1.4907355,1.0979929,1.4907355
20220215_155518,1.846823244,2.319675684,0.035230786,-1.1004934,1.4777,1.1004934,1.4777
20220215_155519,1.858862207,2.488239765,0.044582635,-1.107124,1.4881268,1.107124,1.4881268
20220215_155519,1.85473506,2.381057501,0.042516325,-1.1545247,1.4460775,1.1545247,1.4460775
