time,magmean,max,min,hor,ver,horabs,verabs
20220125_140936,8.803186377,15.63173866,0.049961228,8.09395,-1.1755395,8.114949,2.7686634
20220125_140936,8.806138533,15.68774605,0.076235451,8.101083,-1.196431,8.115878,2.7706435
20220125_140936,8.799025001,15.73603344,0.037675768,8.099507,-1.1631603,8.114723,2.7402282
20220125_140937,8.819826271,15.94260406,0.030434893,8.113338,-1.2201864,8.127631,2.771341
20220125_140937,8.795853531,15.6742363,0.069269061,8.089933,-1.1747141,8.1060295,2.7596912
20220125_140938,8.775371739,15.76673222,0.06839852,8.076042,-1.161579,8.092778,2.737421
20220125_140938,8.838072429,15.76543236,0.040634744,8.136182,-1.1567786,8.153601,2.7576632
20220125_140939,8.822944844,15.66109562,0.070252694,8.121554,-1.1793929,8.138609,2.7563763
20220125_140939,8.828990647,15.69047165,0.054640785,8.124764,-1.2076579,8.137234,2.771708
20220125_140940,8.807139557,15.59244347,0.055122256,8.09946,-1.1864139,8.115772,2.7707615
20220125_140940,8.828364274,15.60867596,0.029174319,8.126242,-1.1951584,8.140598,2.7623875
20220125_140941,8.793048687,15.56529617,0.078243338,8.090901,-1.1779305,8.108039,2.749977
20220125_140941,8.778483086,15.76811504,0.030556593,8.068168,-1.2024062,8.086333,2.758562
20220125_140942,8.786431435,15.85371685,0.031433903,8.08009,-1.1766247,8.094431,2.7597554
20220125_140942,8.803598856,15.56563473,0.046375863,8.096798,-1.1769073,8.113208,2.7596889
20220125_140943,8.82113251,15.96987724,0.077526137,8.114231,-1.1865513,8.133409,2.7556822
20220125_140943,8.794268763,15.62706089,0.043710988,8.083862,-1.1740004,8.09608,2.7692919
20220125_140944,8.776054619,15.67889023,0.051091336,8.078613,-1.1781057,8.09202,2.7529447
20220125_140944,8.795053812,15.66477489,0.047329247,8.09192,-1.1793008,8.110187,2.752115
20220125_140945,8.811309144,15.79964161,0.018663779,8.103802,-1.1522433,8.122537,2.761265
20220125_140945,8.81469974,15.68942547,0.031022206,8.113398,-1.1575676,8.128495,2.7617872
20220125_140946,8.78135002,15.66129684,0.034217566,8.08617,-1.1516857,8.101334,2.744084
20220125_140946,8.822323799,16.00987816,0.059926044,8.12273,-1.1529032,8.139569,2.7503695
20220125_140947,8.814801695,15.64398384,0.063343205,8.107432,-1.1925986,8.123443,2.7569594
20220125_140947,8.826749447,15.609828,0.053772204,8.121332,-1.198489,8.136524,2.7655706
20220125_140948,8.806296616,15.65658951,0.046645656,8.106402,-1.1794668,8.11885,2.7589455
20220125_140948,8.754703511,15.84382534,0.07218229,8.046551,-1.1906726,8.061722,2.7567406
20220125_140949,8.821317574,15.70621014,0.082562156,8.111147,-1.2224797,8.130134,2.7738585
20220125_140949,8.815795626,15.70100784,0.034845933,8.106007,-1.1979212,8.12202,2.7646909
20220125_140950,8.796732969,15.99895096,0.094904386,8.083584,-1.2036169,8.101728,2.7708662
20220125_140950,8.827753317,15.71533966,0.033949412,8.120057,-1.2124394,8.134347,2.775025
20220125_140951,8.824889064,15.91897392,0.022653963,8.117316,-1.1927284,8.135018,2.7667909
20220125_140951,8.806646702,15.81098652,0.086231031,8.102368,-1.1976962,8.117752,2.7596023
20220125_140952,8.778095529,15.91633701,0.055174928,8.073132,-1.205203,8.086305,2.7618494
20220125_140952,8.800025633,15.65759563,0.070025109,8.088326,-1.1565294,8.106774,2.7703364
20220125_140953,8.799200872,15.5990591,0.064310387,8.096953,-1.1746391,8.112035,2.7585347
20220125_140953,8.759746161,15.66512966,0.038991217,8.046581,-1.2799029,8.062624,2.766365
20220125_140954,8.745089609,15.8683815,0.053348698,8.008353,-1.4599204,8.027048,2.8084812
20220125_140954,8.714046748,16.0670414,0.03633751,7.951916,-1.6948793,7.973539,2.8470416
20220125_140955,8.697757841,16.36825752,0.021055836,7.9055123,-1.9113569,7.927178,2.903724
20220125_140955,8.63391358,16.57047462,0.052202672,7.8065615,-2.1293306,7.828705,2.9550395
20220125_140955,8.623671472,16.78614044,0.013381477,7.7591968,-2.3466911,7.7810445,3.0271585
20220125_140956,8.584601854,17.01337051,0.050558742,7.672045,-2.5525854,7.696876,3.0928133
20220125_140956,8.525795,17.30583,0.025210699,7.561468,-2.7530406,7.586654,3.1616063
20220125_140957,8.551573613,17.50959778,0.022294872,7.522064,-2.9568179,7.5507364,3.271718
20220125_140957,8.486237728,17.88314056,0.027431097,7.407459,-3.1385858,7.436216,3.3408208
20220125_140958,8.478735423,18.12099648,0.019036664,7.321236,-3.348579,7.352315,3.4690294
20220125_140958,8.480190323,18.70715523,0.012082871,7.2504697,-3.5265148,7.2841744,3.6035917
20220125_140959,8.459866075,18.98638916,0.041036665,7.14946,-3.6824813,7.185056,3.7364473
20220125_140959,8.499768339,17.45588112,0.028547427,7.1068826,-3.9027133,7.1340933,3.9252844
20220125_141000,8.559546947,17.72599411,0.026608704,7.0671453,-4.1153626,7.099069,4.1266756
20220125_141000,8.540785432,17.42930031,0.043976583,6.98093,-4.257045,7.008474,4.270971
20220125_141001,8.540593743,17.40138054,0.044232402,6.858867,-4.4626884,6.889949,4.4711366
20220125_141001,8.56119976,17.96647644,0.032316595,6.798005,-4.6118546,6.826494,4.61787
20220125_141002,8.529710066,17.37325478,0.033393767,6.631183,-4.7901783,6.665792,4.798397
20220125_141002,8.566648025,17.54634094,0.038234636,6.5620546,-4.961341,6.592708,4.9702277
20220125_141003,8.547244605,17.43359566,0.044463016,6.4642897,-5.0599427,6.4983253,5.072311
20220125_141003,8.506298151,17.53595161,0.049556673,6.328005,-5.179242,6.3622804,5.189692
20220125_141004,8.526669184,17.54914093,0.081375659,6.2526865,-5.2989984,6.2875977,5.312877
20220125_141004,8.402828276,17.41900444,0.086819291,6.0751047,-5.3101206,6.111912,5.325578
20220125_141005,8.290269632,16.69373512,0.037086546,5.954678,-5.299236,5.990218,5.3227286
20220125_141005,8.215734811,16.58482933,0.053818922,5.859946,-5.2878385,5.8963485,5.3161817
20220125_141006,8.099015045,16.73071671,0.059873778,5.7739253,-5.2082214,5.817078,5.2398973
20220125_141006,8.151725771,16.53997993,0.052536648,5.801801,-5.265148,5.8440275,5.287225
20220125_141007,8.134902949,16.70984459,0.048603751,5.798325,-5.236239,5.836234,5.2702446
20220125_141007,8.136952148,16.67728806,0.060533941,5.785473,-5.2576723,5.830015,5.2769246
20220125_141008,8.1155164,16.63500786,0.045064647,5.7586637,-5.242354,5.809574,5.274564
20220125_141008,8.168490581,16.63325691,0.084160365,5.8172336,-5.2709036,5.8590693,5.294143
20220125_141008,8.140325382,16.62181282,0.058327161,5.8031015,-5.234664,5.8493686,5.2650366
20220125_141009,8.118808673,16.87413979,0.046516605,5.785157,-5.226979,5.831812,5.2563415
20220125_141009,8.189987516,16.80485916,0.043531027,5.850282,-5.263406,5.887812,5.293711
20220125_141010,8.156354089,16.70192528,0.088303268,5.8142443,-5.25668,5.857506,5.278096
20220125_141010,8.150679469,16.78421021,0.053471476,5.809748,-5.266174,5.8479495,5.2830033
20220125_141011,8.160815141,16.64962387,0.064712018,5.8249125,-5.252042,5.866637,5.275062
20220125_141011,8.145887325,16.69446182,0.041481957,5.8119435,-5.2370515,5.8561807,5.2609596
20220125_141012,8.181635711,16.74764442,0.047293995,5.827598,-5.2750225,5.877871,5.291131
20220125_141012,8.124841297,16.78812599,0.076743878,5.7875347,-5.2267833,5.8342576,5.261246
20220125_141013,8.120616558,16.74670219,0.1028497,5.7841296,-5.242472,5.826609,5.2688274
20220125_141013,7.9543264,16.13092232,0.061017852,5.5435348,-5.249347,5.58776,5.290279
20220125_141014,7.661449716,16.24536514,0.075778261,5.1719446,-5.222645,5.2296944,5.268257
20220125_141014,7.403780004,16.64989471,0.046872538,4.894274,-5.1496634,4.957834,5.200374
20220125_141015,7.014488282,17.16480637,0.061365094,4.5019226,-4.9948516,4.5848923,5.0381746
20220125_141015,6.654017145,17.40136528,0.057034574,4.1650805,-4.790645,4.2826314,4.8335605
20220125_141015,6.320193645,16.09153557,0.029309889,3.8911536,-4.5572324,4.0166283,4.601045
20220125_141016,5.885081584,15.23875904,0.038073257,3.5614326,-4.2821565,3.6719182,4.330823
20220125_141016,5.58079508,15.78643894,0.021007216,3.3154907,-4.072718,3.4308963,4.130451
20220125_141017,5.193015148,16.26053619,0.058621023,3.015295,-3.770205,3.1616268,3.8447273
20220125_141017,4.857642657,16.00525665,0.001549174,2.7801118,-3.4656146,2.9268918,3.6042562
20220125_141018,4.582531511,16.62234497,0.007515338,2.584587,-3.1951785,2.7442045,3.392658
20220125_141018,4.272725983,13.73278046,0.013679502,2.4046984,-2.897584,2.563041,3.1311498
20220125_141019,4.070513202,12.60389805,0.020878235,2.2488163,-2.6705317,2.431037,2.973303
20220125_141019,4.007281466,12.13507271,0.003143477,2.1584036,-2.6342707,2.3526003,2.9594455
20220125_141020,3.721351079,12.01982403,0.006471168,2.002741,-2.3532908,2.214405,2.696173
20220125_141020,3.570478163,12.55334473,0.004727902,1.9222746,-2.1547565,2.1383324,2.5687504
20220125_141021,3.409376288,11.9933157,0.006506306,1.845654,-1.9428086,2.0744722,2.3848457
20220125_141021,3.267260158,12.04188442,0.005263538,1.7695659,-1.7431128,2.0099947,2.2704837
20220125_141021,3.127422263,12.81835747,0.003844148,1.6889043,-1.6117336,1.9433167,2.1437829
20220125_141022,3.019648692,13.14076996,0.004679323,1.644221,-1.4429792,1.933536,2.0160809
20220125_141022,2.924204621,12.2219038,0.004371927,1.6267238,-1.3394687,1.9280713,1.8991115
20220125_141023,2.833197074,11.64733887,0.0067194,1.5747517,-1.2478187,1.91024,1.7923716
20220125_141023,2.729257322,12.03501415,0.004089457,1.545471,-1.1384932,1.8982543,1.6743919
20220125_141024,2.652453351,12.50474167,0.006250299,1.539346,-1.0217534,1.8996304,1.5653737
20220125_141024,2.582989322,12.97856045,0.004403355,1.4989779,-0.9423769,1.8706697,1.4975301
20220125_141025,2.587258711,13.36737537,0.002262058,1.5130516,-0.9447758,1.8790076,1.4951259
20220125_141025,2.580487875,12.85707951,0.001175324,1.5224909,-0.91973865,1.8759924,1.4905059
20220125_141026,2.546751528,13.23359776,0.003434409,1.4991688,-0.92231226,1.8454297,1.4689585
20220125_141026,2.585593707,13.11450291,0.002214678,1.5355297,-0.9221763,1.8919158,1.4763254
20220125_141027,2.587340342,12.46764469,0.002987063,1.5052539,-0.9235755,1.8928838,1.4770464
20220125_141027,2.578622298,13.03271008,0.002688341,1.5303124,-0.9573789,1.8835174,1.4813263
20220125_141027,2.564948968,12.88184547,0.001212599,1.4933534,-0.92632234,1.8633937,1.4771724
20220125_141028,2.577534102,12.90506363,0.002704299,1.4976925,-0.9386997,1.8723162,1.4819903
20220125_141028,2.570712735,13.11063576,0.004472158,1.5095158,-0.9228587,1.8609357,1.4898396
20220125_141029,2.563606673,13.00723839,0.002479906,1.5127774,-0.896103,1.8668523,1.4720334
20220125_141029,2.561186446,13.03357983,0.007829865,1.4847904,-0.92601985,1.8555988,1.4795662
20220125_141030,2.570739722,13.43014526,0.005141315,1.5034891,-0.9435131,1.874634,1.4755926
20220125_141030,2.570684138,13.17852116,0.003403606,1.5039573,-0.89770496,1.8688124,1.4796975
20220125_141031,2.584579051,12.85909653,0.002848039,1.5114362,-0.96614635,1.8792273,1.4899436
20220125_141031,2.555772032,12.92717743,0.002396681,1.5231231,-0.9144317,1.8654094,1.4653
20220125_141032,2.575259058,12.89155483,0.006543934,1.5014796,-0.9530048,1.8563881,1.5031058
20220125_141032,2.582399895,12.85106087,0.001533322,1.5181963,-0.9354254,1.870803,1.5067393
20220125_141032,2.579327866,13.55709553,0.007595459,1.4990294,-0.9374904,1.8714677,1.4929546
20220125_141033,2.582665998,12.94676876,0.002688839,1.5055752,-0.9411858,1.8821647,1.4803091
20220125_141033,2.596471084,13.52225971,0.001626227,1.5048509,-0.93328875,1.8757932,1.508244
20220125_141034,2.579354834,12.84601974,0.004563799,1.5136151,-0.94179994,1.87444,1.4871057
20220125_141034,2.566966637,12.76826382,0.005966049,1.49093,-0.9092715,1.8722706,1.467799
20220125_141035,2.535530215,13.22350216,0.005002876,1.4950141,-0.8711386,1.8701589,1.4200724
20220125_141035,2.506335689,12.74100113,0.00735934,1.4886103,-0.8236289,1.8530518,1.3971566
20220125_141036,2.526645334,12.96077824,0.002234741,1.4845854,-0.8307929,1.8781643,1.3962929
20220125_141036,2.519717558,13.13097763,0.002165311,1.4886328,-0.7897077,1.8673121,1.393333
20220125_141037,2.494798896,12.31527519,0.004056535,1.452206,-0.7364494,1.8572649,1.3573413
20220125_141037,2.510834354,12.54640007,0.004653816,1.4879766,-0.70946157,1.88903,1.349137
20220125_141037,2.473331446,12.5881691,0.004507343,1.4414291,-0.73270494,1.8376937,1.3448697
20220125_141038,2.498773349,12.64486599,0.003907999,1.4657332,-0.69925183,1.8669295,1.3452125
20220125_141038,2.49619677,12.312747,0.000906882,1.460465,-0.6797963,1.8695862,1.3410939
20220125_141039,2.489157728,12.72562695,0.002649016,1.4480197,-0.62475526,1.8629283,1.3313137
20220125_141039,2.494612108,12.81633949,0.00121672,1.4263668,-0.63524145,1.8432068,1.3527694
20220125_141040,2.495045672,12.72447681,0.004775438,1.415896,-0.63502836,1.8413985,1.3545488
20220125_141040,2.500777657,13.21671104,0.002168964,1.4141942,-0.64685905,1.8392466,1.3570665
20220125_141041,2.468958527,12.77839375,0.006120279,1.38117,-0.6009554,1.8130543,1.342996
20220125_141041,2.470716357,12.77133656,0.004967656,1.3573288,-0.5657386,1.7944428,1.3743569
20220125_141041,2.479049225,13.17895508,0.000917745,1.3641257,-0.57845515,1.814065,1.3654555
20220125_141042,2.470412687,13.30100155,0.009269011,1.3608974,-0.5675616,1.7951957,1.3714652
20220125_141042,2.4759631,12.86355019,0.002898399,1.3179579,-0.57168156,1.7833956,1.3911915
20220125_141043,2.476157796,13.33574486,0.003970524,1.3132774,-0.5617792,1.7865392,1.3835903
20220125_141043,2.483135646,12.41538048,0.001799728,1.3343791,-0.53198385,1.7973144,1.3932797
20220125_141044,2.475586998,12.82906055,0.005844883,1.2730365,-0.55632675,1.7603773,1.4011053
20220125_141044,2.451488763,12.60492325,0.004679249,1.2666916,-0.54283774,1.746066,1.389086
20220125_141045,2.452049066,12.32835579,0.004077601,1.2546483,-0.54082334,1.7507463,1.3811997
20220125_141045,2.462159159,12.71373367,0.004807923,1.2398678,-0.50804895,1.7376631,1.406733
20220125_141046,2.449413034,12.59168911,0.005768657,1.227181,-0.52366483,1.7292818,1.3958186
20220125_141046,2.442096115,12.56224346,0.003822939,1.2369523,-0.4846186,1.7391561,1.3902763
20220125_141046,2.460576282,12.07572937,0.00723073,1.2570682,-0.5114683,1.7593768,1.3843584
20220125_141047,2.455981459,12.17720032,0.00403791,1.240996,-0.55005705,1.7457273,1.3894742
20220125_141047,2.452821293,12.12916279,0.0013369,1.2285584,-0.48805434,1.7408123,1.3891457
20220125_141048,2.440428474,12.42354679,0.004766467,1.2563366,-0.5550811,1.7385939,1.3821937
20220125_141048,2.443666834,12.44565773,0.002351554,1.2129369,-0.48357204,1.7362916,1.3880706
20220125_141049,2.455117377,12.84409237,0.005696304,1.2036864,-0.5008874,1.7332199,1.4072167
20220125_141049,2.439028057,12.55128479,0.001550227,1.2067572,-0.47862718,1.7213033,1.3898001
20220125_141050,2.407498295,12.18966579,0.003117455,1.1786758,-0.42977518,1.6991106,1.3715955
20220125_141050,2.440102472,12.48214817,0.004151852,1.1735963,-0.417445,1.7211745,1.3981212
20220125_141050,2.451445944,12.4040966,0.003152573,1.1573012,-0.4546087,1.7133347,1.4267402
20220125_141051,2.43326795,12.76985741,0.001911418,1.1211972,-0.4542965,1.6942142,1.4150164
20220125_141051,2.421994848,12.41348171,0.004092271,1.1145594,-0.41271496,1.6775322,1.4141446
20220125_141052,2.407290921,12.80136681,0.002173335,1.1119839,-0.41941187,1.6683297,1.3979349
20220125_141052,2.400561225,12.6357069,0.004466398,1.0539626,-0.39130133,1.6458057,1.4118695
20220125_141053,2.427272452,13.1327095,0.002536827,1.0477343,-0.44898605,1.6709114,1.4321183
20220125_141053,2.419533157,12.74300957,0.00400367,1.0550641,-0.40961173,1.6788883,1.4065377
20220125_141053,2.414478459,13.34074211,0.0043283,1.0213784,-0.42092538,1.6596375,1.4130572
20220125_141054,2.399636934,13.50836372,0.002381597,1.0354223,-0.41433945,1.6436344,1.4096828
20220125_141054,2.402415699,13.14473438,0.002984495,1.0146564,-0.455119,1.6379132,1.4256953
20220125_141055,2.374623995,13.46575069,0.004054463,0.98885745,-0.4330798,1.6307756,1.3887739
20220125_141055,2.379952789,13.09892845,0.002116536,0.99238175,-0.43712544,1.6277107,1.3972354
20220125_141056,2.372725927,13.46351528,0.003228882,0.9567502,-0.43150347,1.6127652,1.4049971
20220125_141056,2.374914559,13.37600899,0.003393165,0.95342046,-0.38935167,1.612883,1.4016143
20220125_141056,2.369799658,13.30760956,0.004419925,0.94046426,-0.4044902,1.6260595,1.3765306
20220125_141057,2.356238149,13.1975174,0.002799061,0.9386026,-0.38218904,1.612609,1.3733716
20220125_141057,2.368539152,13.14977837,0.003895637,0.9285346,-0.37831068,1.6086885,1.3894557
20220125_141058,2.349906048,13.24895191,0.001831588,0.9040834,-0.38712284,1.6119198,1.365438
20220125_141058,2.356779741,13.30372334,0.007568387,0.9237629,-0.34159678,1.6248791,1.3587503
20220125_141059,2.326309119,13.53456211,0.001178372,0.89987594,-0.3158497,1.6123039,1.3447087
20220125_141059,2.345729231,13.09252357,0.00363763,0.87534857,-0.30527252,1.6136656,1.356048
20220125_141059,2.350690503,13.2394619,0.001573776,0.8875168,-0.32030016,1.6193457,1.358136
20220125_141100,2.353773297,13.4378376,0.002359379,0.8723305,-0.29012728,1.6211257,1.3650568
20220125_141100,2.346673462,12.96456528,0.001165327,0.8983134,-0.30261615,1.6119473,1.357405
20220125_141101,2.336915815,13.45125961,0.005019013,0.8855441,-0.309602,1.6030099,1.3603004
20220125_141101,2.344085494,13.68399811,0.001610807,0.89229244,-0.30728358,1.6113237,1.3579563
20220125_141102,2.35531064,13.22433949,0.005087315,0.8775573,-0.29157144,1.6165226,1.3698634
20220125_141102,2.352081169,13.36911297,0.003512963,0.87635934,-0.3014718,1.6180007,1.3605665
20220125_141102,2.35886694,13.0358429,0.005506866,0.9047083,-0.31003547,1.6266496,1.3567789
20220125_141103,2.323692742,13.07216358,0.005238897,0.8899014,-0.3006439,1.6018405,1.3358551
20220125_141103,2.320199044,12.94371796,0.000463863,0.8576495,-0.25233725,1.6062713,1.3299942
20220125_141104,2.314994196,13.29003143,0.004113242,0.87563044,-0.29862642,1.5871698,1.3417865
20220125_141104,2.341773085,13.13857841,0.004216544,0.89727145,-0.29564476,1.605627,1.3569316
20220125_141105,2.332942086,13.57258129,0.005700835,0.8637277,-0.29193738,1.6159008,1.340904
20220125_141105,2.335338791,12.98256779,0.005626528,0.886107,-0.2620455,1.6061414,1.3455294
20220125_141105,2.35299996,13.20761204,0.002364349,0.87295276,-0.29200295,1.6095752,1.3735
20220125_141106,2.338256052,13.31718254,0.005153738,0.88121974,-0.29753542,1.6148909,1.3481818
20220125_141106,2.353724351,13.20323658,0.002389816,0.9064422,-0.30061665,1.6263175,1.3556255
20220125_141107,2.347276089,13.50003242,0.001542293,0.87701124,-0.30871737,1.6135287,1.3588823
20220125_141107,2.350346188,13.11889458,0.005492256,0.9225779,-0.31155545,1.6214608,1.3505145
20220125_141108,2.352065467,12.89861584,0.003039697,0.9025738,-0.28394985,1.6279378,1.3494139
20220125_141108,2.326785158,12.90511703,0.004073412,0.88529813,-0.3073696,1.6052203,1.3345449
20220125_141108,2.347556718,13.30341625,0.002825008,0.8780613,-0.3085191,1.6118114,1.3621073
20220125_141109,2.323387373,13.5190115,0.004352872,0.86819047,-0.31405148,1.5843604,1.3599293
20220125_141109,2.371985981,13.52365112,0.002220402,0.868627,-0.22269665,1.6123374,1.379431
20220125_141110,2.371656599,13.43791485,0.003774395,0.85142547,-0.17672595,1.602108,1.3880601
20220125_141110,2.385858775,13.04548931,0.005674754,0.83101547,-0.18722132,1.6058003,1.3998122
20220125_141111,2.424670407,13.48290062,0.007464963,0.82095623,-0.1951649,1.6178126,1.4419235
20220125_141111,2.430927626,13.07780743,0.003270446,0.7826941,-0.15374492,1.6137481,1.4620405
20220125_141111,2.458123561,12.83059025,0.001951391,0.7664807,-0.17599112,1.6228453,1.4853463
20220125_141112,2.453766511,13.06308365,0.000819789,0.756839,-0.15819773,1.6089551,1.4951367
20220125_141112,2.480744898,12.35852814,0.000433581,0.7779824,-0.1538797,1.62388,1.5106401
20220125_141113,2.514146335,12.29461575,0.00114525,0.7597283,-0.08921301,1.6293849,1.55022
20220125_141113,2.531673927,12.21928501,0.003928415,0.744307,-0.02373824,1.6213795,1.580539
20220125_141114,2.551064763,12.43153954,0.004877594,0.731913,-0.029663285,1.606894,1.6172493
20220125_141114,2.607627111,12.48738194,0.003321368,0.7236057,-9.07E-05,1.6505557,1.652164
20220125_141114,2.625329078,12.72921753,0.005459011,0.6843588,0.048238404,1.6365006,1.6822993
20220125_141115,2.604331907,12.1511488,0.002497461,0.6903482,0.023892734,1.6064732,1.6856406
20220125_141115,2.625084781,12.6293478,0.000862314,0.70495695,0.052027788,1.6337526,1.6863086
20220125_141116,2.641035021,12.34916115,0.001046774,0.6618429,0.0501592,1.620582,1.7213914
20220125_141116,2.642287327,12.55345821,0.002251718,0.6840043,0.09096782,1.6256863,1.7163546
20220125_141117,2.63413847,11.90447807,0.005664253,0.662272,0.10265764,1.6363064,1.6979446
20220125_141117,2.648146937,12.25363922,0.001235523,0.6498384,0.08554892,1.6448082,1.7136846
20220125_141117,2.634756816,12.05689812,0.003767069,0.6467229,0.11470551,1.6095781,1.7216512
20220125_141118,2.638731269,11.3958807,0.00310473,0.6601162,0.081676565,1.616045,1.7276849
20220125_141118,2.62929843,11.19046402,0.004120475,0.6422954,0.10615016,1.610783,1.719068
20220125_141119,2.627587394,11.28639793,0.003970848,0.62157494,0.08770102,1.6089131,1.7259796
20220125_141119,2.638469696,11.20817471,0.003163489,0.63158274,0.1369881,1.6149176,1.7341735
20220125_141120,2.626380312,11.11847115,0.004318754,0.63269126,0.092522435,1.6216985,1.7207794
20220125_141120,2.651804749,11.03388119,0.007431684,0.6422219,0.13144909,1.6396766,1.7357336
20220125_141120,2.646221176,11.15868378,0.005012339,0.6350635,0.12176336,1.6255848,1.7417675
20220125_141121,2.662074912,11.21991348,0.008286566,0.6628307,0.12769315,1.6383665,1.7482215
20220125_141121,2.633369629,11.12793159,0.00646011,0.6594963,0.10390715,1.6208467,1.7254907
20220125_141122,2.650691294,11.02078247,0.003018346,0.64045364,0.1119785,1.6283904,1.7420938
20220125_141122,2.630698802,11.15068436,0.003751815,0.6324695,0.11019621,1.6228662,1.7199231
20220125_141122,2.630336886,11.35558128,0.003258019,0.62890196,0.103138365,1.622345,1.7276704
20220125_141123,2.636414989,11.12600231,0.001353088,0.63596255,0.13517623,1.6226319,1.7314478
20220125_141123,2.655077779,11.10814381,0.005441255,0.62909204,0.13997954,1.6313428,1.7385983
20220125_141124,2.636086674,11.15355492,0.002803081,0.6562308,0.10721254,1.6350973,1.7185146
20220125_141124,2.623836527,11.03594589,0.005823361,0.61755806,0.12313132,1.6217005,1.7199637
20220125_141125,2.624741141,11.10700607,0.006987888,0.62917644,0.08764619,1.625564,1.7175666
20220125_141125,2.650214842,11.27381802,0.004589491,0.62224066,0.10393472,1.6260654,1.7444963
20220125_141125,2.622655462,11.222435,0.00144885,0.6269978,0.09535248,1.6043288,1.7302815
20220125_141126,2.6258184,10.99355507,0.00346579,0.6367638,0.12689728,1.6161537,1.7163627
20220125_141126,2.643189981,11.01267338,0.007119399,0.61400366,0.10281892,1.6166672,1.7414263
20220125_141127,2.636842925,11.08679676,0.001653981,0.6381253,0.12665135,1.6155651,1.7421043
20220125_141127,2.635238892,11.00727177,0.003837828,0.6537376,0.098034285,1.6229612,1.7297956
20220125_141128,2.639159933,10.95411491,0.00561258,0.6465766,0.099203736,1.6182951,1.735736
20220125_141128,2.632016346,11.0766983,0.005647554,0.6361409,0.10196172,1.6251864,1.7255087
20220125_141128,2.624380489,11.17916203,0.004625318,0.6571908,0.11573982,1.6228765,1.7184045
20220125_141129,2.644345459,11.21465397,0.003099271,0.64810956,0.11923236,1.6448181,1.7220209
20220125_141129,2.627097959,10.9851284,0.004904592,0.65664613,0.08875467,1.6207676,1.72364
20220125_141130,2.619946019,11.02625465,0.005166035,0.6467428,0.10916738,1.6134058,1.7233433
20220125_141130,2.63887225,11.12709713,0.0026736,0.6364027,0.13017136,1.632886,1.7317463
20220125_141131,2.627630166,11.14876461,0.005672128,0.6583565,0.12973547,1.6118885,1.7318496
20220125_141131,2.640333553,11.30756092,0.001626152,0.6462092,0.1007283,1.6155374,1.7494869
20220125_141131,2.625264988,11.16400337,0.003169239,0.6350469,0.11407496,1.6327059,1.7071369
20220125_141132,2.625259351,11.1451292,0.001553793,0.62146556,0.10184093,1.620966,1.7170691
20220125_141132,2.642899684,10.99987602,0.003119187,0.65329856,0.1454777,1.6207246,1.7401893
20220125_141133,2.633812594,11.16050434,0.001456039,0.625341,0.107579045,1.6262498,1.7268437
20220125_141133,2.653976792,11.14221001,0.000199841,0.61490166,0.106776506,1.6345481,1.7459443
20220125_141134,2.685448704,10.96172047,0.00652332,0.6365184,0.11023032,1.6307827,1.7895504
20220125_141134,2.687115221,11.12286377,0.001189448,0.589811,0.12197665,1.6285907,1.7994894
20220125_141134,2.716014367,10.97358036,0.006492968,0.5771289,0.11603237,1.6380547,1.8197974
20220125_141135,2.721574497,10.86880875,0.005119645,0.58266675,0.06154006,1.644467,1.829834
20220125_141135,2.735164863,10.72339344,0.004681528,0.5505669,0.11711034,1.6438066,1.8381966
20220125_141136,2.804002355,10.76290417,0.006375115,0.5507295,0.12883084,1.6673661,1.8987496
20220125_141136,2.82032855,10.77069092,0.003331854,0.5243715,0.111898065,1.6635684,1.926611
20220125_141137,2.83550789,10.38756752,0.003061354,0.5354305,0.16440831,1.6803046,1.9256254
20220125_141137,2.859648754,10.19494534,0.006730682,0.5055837,0.18602316,1.6934149,1.9329731
20220125_141138,2.892829372,10.34305859,0.004577788,0.5078433,0.16932836,1.6960554,1.9710915
20220125_141138,2.873736432,10.3087225,0.001406619,0.490641,0.17024572,1.7072228,1.9335357
20220125_141138,2.864148895,10.31496334,0.003377127,0.47945952,0.14334482,1.6874864,1.9383403
20220125_141139,2.865454742,10.37386131,0.00190584,0.48012114,0.068766296,1.712211,1.92773
20220125_141139,2.854726785,10.40640831,0.006523374,0.47701356,0.10555824,1.7185266,1.8961104
20220125_141140,2.830853611,10.34095097,0.0045257,0.4680093,0.079273805,1.7136126,1.8664727
20220125_141140,2.826864013,10.34307671,0.000733318,0.46778858,0.047941383,1.7228856,1.8543392
20220125_141141,2.809164027,10.25018787,0.002611851,0.4374788,0.057912737,1.7364045,1.8164802
20220125_141141,2.81796729,10.58371353,0.002325749,0.4299257,0.044593118,1.7461128,1.8147126
20220125_141141,2.809338694,10.540061,0.004619051,0.42698556,0.10847585,1.7453252,1.8033991
20220125_141142,2.794202016,10.48844719,0.00519313,0.45280176,0.052915,1.7375789,1.7951595
20220125_141142,2.76905939,10.49559498,0.002435858,0.44712865,0.07381826,1.7203571,1.7722211
20220125_141143,2.74647509,10.58848476,0.002618013,0.43243834,0.033221275,1.7333941,1.7406284
20220125_141143,2.71514702,10.46146965,0.001703033,0.42095655,0.00302387,1.7116195,1.7068832
20220125_141144,2.68221842,10.46224022,0.00223262,0.4440273,0.003165905,1.688196,1.6874979
20220125_141144,2.671096257,10.28781128,0.005370626,0.43349826,-0.018054139,1.6858108,1.6685077
