time,mean,max,,hor,ver,hormax,vermax
20220421_151340,0.000116319,0.033255924,0,-4.04E-05,3.53E-05,0.008745582,0.033159439
20220421_151340,0.000124966,0.037468933,0,-3.78E-05,4.08E-05,0.011385159,0.036861636
20220421_151341,0.000122565,0.034433562,0,-4.59E-05,3.73E-05,0.007929174,0.034370717
20220421_151341,8.97E-05,0.025767406,0,-3.32E-05,7.24E-06,0.007782099,0.015032249
20220421_151341,6.84E-05,0.031496145,0,-4.66E-05,-7.71E-06,0.000865348,0.006095037
20220421_151341,0.00011648,0.033673584,0,-3.64E-05,3.47E-05,0.009162358,0.03336541
20220421_151341,0.00011648,0.033673584,0,-3.64E-05,3.47E-05,0.009162358,0.03336541
20220421_151341,0.00011269,0.031548288,0,-3.83E-05,3.37E-05,0.00894013,0.031209799
20220421_151341,7.59E-05,0.026948081,0,-4.72E-05,2.98E-06,0.000736175,0.008547553
20220421_151341,0.000102933,0.029712079,0,-4.05E-05,3.05E-05,0.008330043,0.02344529
20220421_151341,9.71E-05,0.026970413,0,-2.57E-05,1.20E-05,0.013972533,0.016047116
20220421_151342,0.000116422,0.033110067,0,-4.22E-05,3.29E-05,0.008449912,0.030385524
20220421_151342,0.000113956,0.0273895,0,-2.63E-05,3.48E-05,0.01767879,0.024604719
20220421_151342,0.000134604,0.041672163,0,-3.93E-05,6.08E-05,0.013172145,0.040924564
20220421_151342,6.90E-05,0.026675666,0,-4.25E-05,-1.03E-05,0.001762409,0.005908113
20220421_151342,0.000111634,0.030291418,0,-3.83E-05,2.98E-05,0.008839159,0.029978467
20220421_151342,0.000111634,0.030291418,0,-3.83E-05,2.98E-05,0.008839159,0.029978467
20220421_151342,0.000108752,0.030182658,0,-4.43E-05,2.40E-05,0.008049523,0.025321061
20220421_151342,0.000108752,0.030182658,0,-4.43E-05,2.40E-05,0.008049523,0.025321061
20220421_151343,0.000100658,0.029441521,0,-3.77E-05,1.56E-05,0.007951244,0.02173687
20220421_151343,0.000125556,0.034428533,0,-3.15E-05,3.61E-05,0.015052306,0.03416983
20220421_151343,0.000103686,0.026685825,0,-3.56E-05,2.17E-05,0.009649263,0.023299249
20220421_151343,0.000106348,0.030912923,0,-3.59E-05,2.42E-05,0.011194727,0.024954544
20220421_151343,0.000125833,0.036501627,0,-3.97E-05,4.03E-05,0.010804411,0.036025342
20220421_151343,0.000131538,0.045128543,0,-3.34E-05,4.98E-05,0.012087449,0.044647761
20220421_151343,6.39E-05,0.025701512,0,-3.93E-05,-1.05E-05,0.001234075,0.005542542
20220421_151343,6.72E-05,0.02838335,0,-4.32E-05,-1.10E-05,0.000991153,0.005530879
20220421_151344,0.000120814,0.036745925,0,-4.23E-05,4.59E-05,0.00960227,0.036563188
20220421_151344,0.000131843,0.043814264,0,-3.92E-05,4.88E-05,0.011106368,0.043478068
20220421_151344,0.000131843,0.043814264,0,-3.92E-05,4.88E-05,0.011106368,0.043478068
20220421_151344,7.44E-05,0.024220513,0,-3.95E-05,-4.56E-06,0.001529201,0.005873051
20220421_151344,6.99E-05,0.031563908,0,-4.59E-05,-1.03E-05,0.001170332,0.005759716
20220421_151344,6.80E-05,0.0253687,0,-4.54E-05,-9.09E-06,0.000987744,0.005385522
20220421_151344,0.000107946,0.032320555,0,-4.02E-05,2.34E-05,0.009845317,0.023425514
20220421_151344,0.000112791,0.032141153,0,-3.51E-05,3.29E-05,0.008794852,0.03181557
20220421_151345,0.000118137,0.032310195,0,-4.39E-05,3.49E-05,0.007959359,0.032235544
20220421_151345,0.000123202,0.032518398,0,-4.65E-05,4.92E-05,0.007676533,0.032511316
20220421_151345,0.000103145,0.02893131,0,-4.05E-05,2.15E-05,0.007566959,0.022624331
20220421_151345,0.000105325,0.026119633,0,-2.59E-05,2.24E-05,0.013873148,0.023758477
20220421_151345,0.000120056,0.032489624,0,-4.28E-05,3.39E-05,0.009217398,0.032125056
20220421_151345,0.000116919,0.032073289,0,-3.98E-05,3.30E-05,0.008770154,0.031706728
20220421_151345,6.99E-05,0.031325884,0,-4.57E-05,-1.06E-05,0.001128523,0.005917463
20220421_151345,0.000104221,0.027106883,0,-2.62E-05,2.77E-05,0.014814331,0.023060357
20220421_151346,0.000116717,0.032208506,0,-4.09E-05,3.35E-05,0.008857643,0.031693712
20220421_151346,0.00011053,0.029425874,0,-3.13E-05,2.19E-05,0.014698054,0.023876218
20220421_151346,7.18E-05,0.030226363,0,-4.68E-05,-1.06E-05,0.000988437,0.005882106
20220421_151346,0.000103236,0.030152677,0,-3.66E-05,2.51E-05,0.008442406,0.025487421
20220421_151346,0.000118682,0.033481304,0,-4.08E-05,3.51E-05,0.009760967,0.032992456
20220421_151346,8.51E-05,0.025766319,0,-3.83E-05,7.07E-06,0.003131853,0.016004514
20220421_151346,0.000119696,0.033747416,0,-3.91E-05,3.64E-05,0.009458651,0.033322204
20220421_151347,0.000119048,0.035812695,0,-3.42E-05,3.95E-05,0.009649402,0.035621576
20220421_151347,0.000120931,0.035493042,0,-4.29E-05,3.89E-05,0.008394728,0.035408027
20220421_151347,0.000107119,0.027177379,0,-3.66E-05,2.25E-05,0.009941095,0.023196978
20220421_151347,0.000129444,0.040277801,0,-4.29E-05,5.02E-05,0.010511267,0.039839488
20220421_151347,0.000129444,0.040277801,0,-4.29E-05,5.02E-05,0.010511267,0.039839488
20220421_151347,0.00011834,0.035036165,0,-3.67E-05,3.85E-05,0.009034772,0.03488398
20220421_151347,0.000121751,0.033622485,0,-4.33E-05,3.66E-05,0.008536759,0.033521693
20220421_151347,0.00010471,0.02656729,0,-2.25E-05,1.51E-05,0.017155642,0.020118928
20220421_151347,0.000120473,0.036590412,0,-3.69E-05,3.89E-05,0.010583211,0.036162768
20220421_151348,9.28E-05,0.029639373,0,-3.77E-05,1.73E-05,0.008408871,0.01567808
20220421_151348,0.000108611,0.028358774,0,-2.84E-05,2.29E-05,0.015535894,0.024053369
20220421_151348,0.000108611,0.028358774,0,-2.84E-05,2.29E-05,0.015535894,0.024053369
20220421_151348,0.000104212,0.025462074,0,-3.44E-05,2.46E-05,0.009246999,0.024535799
20220421_151348,0.000103896,0.027443353,0,-2.56E-05,2.38E-05,0.014990072,0.023632959
20220421_151348,0.000115288,0.035281762,0,-3.52E-05,3.68E-05,0.00873399,0.035200808
20220421_151348,0.000115288,0.035281762,0,-3.52E-05,3.68E-05,0.00873399,0.035200808
20220421_151348,0.000101047,0.029205095,0,-3.76E-05,2.08E-05,0.007894455,0.023013396
20220421_151348,6.84E-05,0.026504125,0,-4.31E-05,-1.11E-05,0.001152728,0.005674538
20220421_151348,8.69E-05,0.031059882,0,-3.50E-05,-6.94E-06,0.011795504,0.005894184
20220421_151349,8.69E-05,0.031059882,0,-3.50E-05,-6.94E-06,0.011795504,0.005894184
20220421_151349,0.00011658,0.032134898,0,-2.49E-05,3.06E-05,0.015696527,0.031362984
20220421_151349,6.60E-05,0.028067436,0,-4.54E-05,-6.98E-06,0.000531945,0.005860953
20220421_151349,0.000117612,0.03078372,0,-4.17E-05,3.35E-05,0.009046684,0.030632451
20220421_151349,0.000117612,0.03078372,0,-4.17E-05,3.35E-05,0.009046684,0.030632451
20220421_151349,0.000117952,0.032010812,0,-4.51E-05,3.48E-05,0.007840864,0.031589016
20220421_151349,8.29E-05,0.028583463,0,-4.27E-05,2.78E-06,0.002697061,0.010460604
20220421_151349,0.000100176,0.029954525,0,-3.05E-05,1.85E-05,0.015496965,0.01677838
20220421_151349,0.000110506,0.027795402,0,-3.99E-05,2.78E-05,0.007859119,0.02762145
20220421_151349,0.000110506,0.027795402,0,-3.99E-05,2.78E-05,0.007859119,0.02762145
20220421_151350,9.60E-05,0.02847621,0,-4.08E-05,9.58E-06,0.008467903,0.01401266
20220421_151350,8.28E-05,0.024623914,0,-3.96E-05,1.50E-05,0.003082826,0.011268362
20220421_151350,8.28E-05,0.024623914,0,-3.96E-05,1.50E-05,0.003082826,0.011268362
20220421_151350,0.000129786,0.039492887,0,-4.12E-05,4.33E-05,0.0107738,0.039036881
20220421_151350,6.58E-05,0.025801187,0,-3.97E-05,-1.14E-05,0.001425212,0.005660795
20220421_151350,7.25E-05,0.030476782,0,-4.72E-05,-1.05E-05,0.001052112,0.006049339
20220421_151350,7.25E-05,0.030476782,0,-4.72E-05,-1.05E-05,0.001052112,0.006049339
20220421_151350,0.000111165,0.031378116,0,-3.32E-05,3.22E-05,0.009926791,0.03088844
20220421_151350,0.000124235,0.032918863,0,-4.69E-05,3.36E-05,0.008802841,0.032329917
20220421_151350,0.0001269,0.040331744,0,-3.57E-05,5.71E-05,0.011135163,0.039927073
20220421_151351,0.000106201,0.029591421,0,-3.70E-05,2.30E-05,0.011208699,0.023999844
