time,magmean,magmax,magmin,hor,ver,horabs,verabs
20220125_131800,9.18956567,15.6711731,0.035276689,8.410934,-1.529365,8.416851,2.990506
20220125_131801,9.195297778,15.6591692,0.113944352,8.430462,-1.5057722,8.440831,2.961659
20220125_131801,9.188126591,15.5978508,0.037761774,8.429118,-1.4986594,8.436402,2.9499426
20220125_131802,9.217701619,15.69593334,0.072510526,8.446014,-1.5187908,8.456545,2.9789157
20220125_131802,9.18828743,15.69624329,0.074734673,8.417866,-1.4858081,8.426011,2.9647055
20220125_131803,9.133488817,15.85660934,0.081527963,8.363926,-1.4762915,8.374364,2.9490356
20220125_131803,9.216196091,15.63835526,0.06204062,8.4440975,-1.5023028,8.454235,2.9765756
20220125_131803,9.180721264,15.59378529,0.082395859,8.41646,-1.457832,8.425923,2.957052
20220125_131804,9.138718799,15.83209801,0.047228616,8.372775,-1.4644971,8.380812,2.94294
20220125_131804,9.173235441,15.74622345,0.084371559,8.410943,-1.4542285,8.418282,2.948258
20220125_131805,9.199942905,15.72113132,0.073068872,8.425447,-1.5150627,8.432862,2.970479
20220125_131805,9.196285079,15.71134377,0.084630661,8.428075,-1.4763223,8.4384775,2.9646692
20220125_131806,9.237026616,15.6406498,0.044662077,8.463907,-1.5018871,8.474711,2.9831471
20220125_131806,9.189682869,15.72723103,0.060331762,8.421402,-1.4925101,8.429627,2.9585805
20220125_131806,9.199647538,15.61639786,0.059640061,8.420972,-1.5110344,8.431694,2.9777203
20220125_131807,9.193021442,15.72149372,0.036631163,8.420275,-1.5244305,8.429969,2.975451
20220125_131807,9.15837999,15.52375698,0.057803746,8.456699,-0.5204927,8.466114,2.806594
20220125_131808,9.119692118,15.72234535,0.035830159,8.386113,0.52011716,8.397827,2.8431563
20220125_131808,9.017390794,15.70580673,0.048181511,8.14447,1.4274092,8.165976,2.9417214
20220125_131809,8.674168015,15.14065552,0.024797531,7.666148,2.1633132,7.7141395,2.9613914
20220125_131809,8.285502125,15.59349918,0.022764577,7.16582,2.6961467,7.221419,3.052257
20220125_131809,7.808141867,16.56351471,0.019617861,6.5170603,3.169948,6.5823936,3.2868493
20220125_131810,7.157757788,15.21512318,0.029089231,5.760065,3.3407412,5.8189883,3.4241037
20220125_131810,6.595738009,15.92636871,0.024947299,5.0482526,3.459008,5.104642,3.5942585
20220125_131811,5.979224148,15.67102623,0.012219138,4.316612,3.448867,4.385675,3.5950456
20220125_131811,5.291440646,16.10655594,0.03776861,3.6427271,3.246616,3.7036622,3.369693
20220125_131812,4.682735777,16.36498642,0.017702883,3.100743,2.9633794,3.160784,3.0535338
20220125_131812,4.081817618,12.79717541,0.018992161,2.5203695,2.6244538,2.5785618,2.7445877
20220125_131813,3.60391298,12.34614086,0.003613981,2.112668,2.2043643,2.18248,2.4454508
20220125_131813,8.122300926,16.37773323,0.11339891,-2.6721003,-7.536934,2.7591248,7.536934
20220125_131813,14.24550362,15.73768806,0.148066416,-4.160629,-13.623479,4.160629,13.623479
20220125_131814,12.92804205,15.31482792,0.224269524,-3.7964709,-12.357586,3.7964709,12.357586
20220125_131814,11.54908507,14.64251041,0.115180157,-3.4103436,-11.033726,3.4103436,11.033726
20220125_131815,10.13359686,13.42311668,0.30754295,-2.9929898,-9.681129,2.9929898,9.681129
20220125_131815,8.649220903,11.75810051,0.08507245,-2.572696,-8.257238,2.572696,8.257238
20220125_131816,7.206474045,10.03077698,0.127485886,-2.1657763,-6.872766,2.1657763,6.872766
20220125_131816,5.723023304,8.132884026,0.079520024,-1.7256573,-5.4560175,1.7256573,5.4560175
20220125_131816,4.278320006,4.763664246,0.048108038,-1.316617,-4.0699944,1.316617,4.0699944
20220125_131817,2.862636544,3.600308418,0.039497297,-0.88525915,-2.7211409,0.88525915,2.7211409
20220125_131817,1.412185078,2.006798506,0.012619667,-0.4662637,-1.3306457,0.46631888,1.3306457
20220125_131818,0.138218041,1.170531273,0.000673831,-0.039623577,0.097033516,0.06795498,0.10917764
20220125_131818,0.137277357,0.643374324,0.000423679,-0.06840779,0.0806173,0.08419626,0.09344516
20220125_131819,0.135379256,0.487747997,0.000276043,-0.03646751,0.09413524,0.06768608,0.1050364
20220125_131819,0.116633903,0.527233183,0.000312704,-0.04265928,0.06261251,0.06913887,0.08041291
20220125_131819,0.136150674,0.543054283,0.000261138,-0.05662244,0.089104466,0.0761567,0.09965073
20220125_131820,0.14008089,0.532887042,0.000178831,-0.05202765,0.09645131,0.07417698,0.10665368
20220125_131820,0.133777761,0.425342649,0.000491985,-0.04983236,0.08908901,0.07253651,0.099385984
20220125_131821,0.15429811,0.82865119,0.000467783,-0.04097563,0.12055788,0.069295384,0.12622358
20220125_131821,0.136345634,0.579944849,0.000996357,-0.038607743,0.09922712,0.06740597,0.10604169
20220125_131822,0.146368986,0.649229705,7.74E-05,-0.0366491,0.11288232,0.06774626,0.11804114
20220125_131822,0.134093633,0.69489634,0.000169601,-0.04541093,0.09077233,0.06984513,0.1011199
20220125_131823,0.13669543,0.585166216,0.000273572,-0.04874572,0.098079585,0.0697295,0.10480843
20220125_131823,0.132570819,0.518066525,0.000456729,-0.04110928,0.09058308,0.06843817,0.10093793
20220125_131823,0.14830673,0.850515246,0.000158383,-0.062331818,0.092702694,0.08142449,0.10849526
20220125_131824,0.153352433,1.090327859,0.000554085,-0.03841019,0.11789966,0.06711685,0.12594308
20220125_131824,0.132918571,0.661334693,0.000666135,-0.07094038,0.070053704,0.08572968,0.08592855
20220125_131825,0.130321711,0.522130966,0.000197035,-0.06712735,0.066767685,0.082535274,0.08523038
20220125_131825,0.137096017,0.567814589,0.000170098,-0.064495906,0.081164256,0.08149049,0.09537844
20220125_131826,0.134851209,0.521913707,0.000260326,-0.038654033,0.09629359,0.06788819,0.104451224
20220125_131826,0.148992995,0.549013853,0.000268888,-0.012488369,0.11812828,0.0616232,0.12495507
20220125_131827,0.135733167,0.808689415,0.000298404,-0.011741928,0.09490065,0.05943709,0.1116056
20220125_131827,0.151281441,0.685337603,0.00084012,-0.016368348,0.12247436,0.059862558,0.12938035
20220125_131827,0.151409168,0.527412236,0.000544326,-0.026529191,0.120106585,0.065885864,0.12572831
20220125_131828,0.153163591,0.467862695,0.000456361,-0.019989667,0.12671524,0.06348186,0.1289893
20220125_131828,0.134186358,0.688679934,0.000400606,-0.016541166,0.096456386,0.061691362,0.10709647
20220125_131829,0.133797834,0.551157236,0.000224118,-0.02854482,0.098943055,0.06391936,0.106515296
20220125_131829,0.136739873,0.558463454,0.000142734,-0.027041847,0.10175007,0.062025126,0.11030924
20220125_131830,0.141266064,0.656930208,0.000180169,-0.042449307,0.10462703,0.069251835,0.11162461
20220125_131830,0.139636413,0.483993739,0.00011366,-0.040943984,0.10202824,0.06782933,0.10988373
20220125_131831,0.128847013,0.583848119,4.68E-05,-0.0559892,0.07387627,0.0760066,0.0900702
20220125_131831,0.152181681,0.605271697,0.000619009,-0.06892177,0.10334791,0.08566121,0.11083932
20220125_131831,0.13934496,0.468227535,0.000400396,-0.041982424,0.102926515,0.068545975,0.108936265
20220125_131832,0.142062001,0.554987729,0.00070015,-0.06574012,0.09294063,0.083546765,0.10181305
20220125_131832,0.163797477,0.75847584,0.000205982,-0.03617681,0.13023539,0.068313055,0.13846415
20220125_131833,0.161516987,0.565140307,0.000307519,-0.0314066,0.135467,0.06445875,0.1383728
20220125_131833,0.142449974,0.626256227,0.000278393,-0.032602597,0.1051251,0.06647661,0.11463922
20220125_131834,0.149557232,0.628014207,0.000228078,-0.040573537,0.11193919,0.06693193,0.121725306
20220125_131834,0.142638965,1.05604744,0.000122553,-0.03983432,0.10213229,0.069374084,0.11229366
20220125_131835,0.156288961,0.557285428,0.000573646,-0.016491579,0.12942798,0.061846342,0.1333299
20220125_131835,0.159163199,0.580420196,0.000865245,-0.01967578,0.13171266,0.05910267,0.13839602
20220125_131835,0.132168609,0.548870027,0.000146839,-0.02617785,0.093616925,0.064404234,0.10384699
20220125_131836,0.124409699,0.489868104,0.000508628,-0.05387403,0.07060537,0.07536848,0.08447731
20220125_131836,0.131665955,0.566810846,0.00014331,-0.047420967,0.089410454,0.07115736,0.09867249
20220125_131837,0.1242587,0.623047531,0.000299782,-0.042870417,0.07518721,0.07153739,0.08764404
20220125_131837,0.122052313,0.506684959,0.000153881,-0.040864527,0.071810015,0.06832294,0.08705471
20220125_131838,0.133379394,0.492203414,0.000491773,-0.045332044,0.0900793,0.06942513,0.10086573
20220125_131838,0.135174798,0.638523161,9.74E-05,-0.045870803,0.08615059,0.073427856,0.098736055
20220125_131839,0.136438262,0.603799462,0.000256883,-0.049052626,0.08691832,0.07453816,0.1007015
20220125_131839,0.147654867,0.937751293,0.000117975,-0.037566237,0.11112006,0.06890695,0.11874032
20220125_131839,0.149639916,0.576631486,0.000241874,-0.042611387,0.11347096,0.06697369,0.1224621
20220125_131840,0.153867059,0.532034636,0.000486033,-0.0333667,0.119361505,0.06503208,0.12827486
20220125_131840,0.150666491,0.541520953,0.000314939,-0.010005784,0.12524615,0.057517648,0.13024148
20220125_131841,0.162952242,0.576777697,0.000461092,-0.010418397,0.1367489,0.06315781,0.13968357
20220125_131841,0.142946001,0.490032047,0.000525924,-0.040587913,0.10610131,0.06870283,0.11327036
20220125_131842,0.137651992,0.654615104,0.000150099,-0.039877605,0.09736418,0.067312494,0.1076947
20220125_131842,0.131962238,0.544791341,0.000139372,-0.040897258,0.09106573,0.06951258,0.09897281
20220125_131843,0.131243963,0.608252168,0.000443315,-0.050035633,0.08667986,0.07163785,0.09719844
20220125_131843,0.128306068,0.626836777,0.000427593,-0.06694285,0.07014102,0.08226472,0.08227645
20220125_131844,0.126105514,0.552496254,4.20E-05,-0.054415025,0.069579765,0.0754239,0.0868894
20220125_131844,0.131864312,0.624686837,4.09E-05,-0.048155457,0.0818355,0.07291629,0.09661174
20220125_131844,0.125901062,0.788145721,0.000100457,-0.040421404,0.07838742,0.06737227,0.09382422
20220125_131845,0.130374131,0.579191983,0.000223994,-0.048940722,0.081986874,0.07265841,0.094664946
20220125_131845,0.134936873,0.790038824,0.000415214,-0.058855195,0.0773976,0.07904018,0.09309526
20220125_131846,0.133707322,0.465887606,0.000150064,-0.02983119,0.090854175,0.06507947,0.10504409
20220125_131846,0.163348976,0.775460303,0.000624297,-0.022128413,0.13368924,0.06232777,0.14224732
20220125_131847,3.076808501,3.629207134,0.060891476,-1.1811503,-2.8400068,1.1811503,2.8400068
20220125_131847,5.482313389,7.807876587,0.118038252,-1.8412342,-5.1630282,1.8412342,5.1630282
20220125_131848,7.61063782,10.47734547,0.144984156,-1.6341828,-7.432558,1.6341828,7.432558
20220125_131848,10.21901787,13.47306728,0.113056093,-2.9178157,-9.793158,2.9178157,9.793158
20220125_131849,13.18032163,15.65955067,0.342507273,-5.7128916,-11.87741,5.7128916,11.87741
20220125_131849,14.59332519,16.94713593,0.113671817,-7.452827,-12.525465,7.452827,12.525465
20220125_131850,11.68012292,18.18876266,0.062427662,-6.4336658,-9.62585,6.433666,9.62585
20220125_131850,10.14310025,14.60311222,0.101200208,-5.6581197,-8.211936,5.6643596,8.211936
20220125_131851,8.680278907,14.00376701,0.067437403,-4.875699,-6.8793893,4.901412,6.8793893
20220125_131851,7.295177937,14.37311459,0.131620795,-4.279895,-5.515008,4.3283315,5.515008
20220125_131852,6.332866631,13.51733303,0.103554465,-3.8398297,-4.582793,3.9083452,4.582793
20220125_131852,5.575503827,13.11101246,0.120703615,-3.4093816,-3.8934903,3.5170238,3.8934903
20220125_131853,4.805325651,13.59829807,0.012174922,-3.0076466,-3.0450447,3.1446793,3.1534069
20220125_131853,8.414910768,14.63229656,0.073691934,7.1987095,3.3305726,7.202812,3.4722168
20220125_131853,7.825701253,14.9137516,0.06803824,6.3750057,3.7811012,6.383041,3.8433032
20220125_131854,8.879090181,14.15449142,0.071887121,7.556126,3.659485,7.556454,3.768066
20220125_131854,9.123468614,14.60054874,0.103066564,7.897712,3.3723366,7.9001026,3.6376867
20220125_131855,8.976292377,13.54198074,0.021862213,7.954312,2.2203708,7.9586535,3.2454636
20220125_131855,8.977443315,13.76212883,0.040396914,8.319672,-0.69308794,8.319967,2.7119205
20220125_131856,9.309675606,14.63212204,0.088995144,7.9416175,-3.36786,7.9416175,4.0888124
20220125_131856,9.801983184,17.34026527,0.082801208,8.243921,-3.6098373,8.243921,4.4487705
20220125_131857,9.826793171,16.36060905,0.10122709,7.930045,-4.4681144,7.930045,4.8515596
20220125_131857,9.889951511,16.22747421,0.112318553,7.586862,-5.297434,7.586862,5.387079
20220125_131858,10.0762733,16.78298569,0.127419829,7.2961802,-6.0787835,7.2961802,6.079437
20220125_131858,10.30749218,16.81233406,0.154952481,6.956563,-6.8478208,6.956563,6.8478208
20220125_131859,9.911809539,16.89982986,0.09405756,7.625441,-5.3802657,7.625441,5.4157205
20220125_131859,9.858762477,16.65535736,0.103963628,8.016513,-4.5497513,8.016513,4.8073697
20220125_131900,9.750068765,15.91830254,0.058198582,8.13752,-3.8221536,8.13752,4.50449
20220125_131900,9.741107585,17.20170212,0.084576756,8.564894,-2.5943148,8.564894,3.9052486
20220125_131900,9.647747851,16.54486847,0.037431512,8.841936,-1.3930972,8.842973,3.169838
20220125_131901,8.907668383,15.6852684,0.057826463,8.218918,-0.6422642,8.235529,2.7322297
20220125_131901,9.022481314,15.87373257,0.068444945,8.328416,-0.5338721,8.341173,2.7594514
20220125_131902,9.062161453,15.7355299,0.069880687,8.379212,-0.51452863,8.389901,2.7498252
20220125_131902,9.005235598,15.10410213,0.080370575,8.297863,-0.36523253,8.308601,2.7819722
20220125_131903,9.078744902,15.56818867,0.122347295,8.386867,-0.31152967,8.3967,2.7767665
20220125_131903,9.085782093,15.67102814,0.06999962,8.386807,-0.2025967,8.3964615,2.7922516
20220125_131904,9.16541054,15.56646156,0.064445183,8.460968,-0.12690014,8.4728775,2.809188
20220125_131904,9.162638834,15.48551178,0.215659708,8.446642,-0.011101661,8.45725,2.8296864
20220125_131905,9.186344404,15.46784401,0.079119019,8.468869,0.029203882,8.474655,2.844003
